;index;yield;price;bidask spread;du;coupon;duration;modified duration;dv01;pnl;vna;volume;open interest;convexity;maturity;bond code;reference date
0;0;0.105308996691198;991.1666960000001;0.9900000000000091;504.0;48.8088481701516;1.8725509146851491;1.68539737934691;-0.167050975193433;1.1407051701517048;1000.0;0;;2.24138375396398;2014-01-02;BRSTNCNTF071;2012-01-02
1;1;0.110514996184317;962.8540730000001;2.089999999999918;1258.0;48.8088481701516;4.250362418093652;3.64193099090738;-0.35066480881801;2.1309221701516208;1000.0;0;;9.17104385587524;2017-01-02;BRSTNCNTF0G9;2012-01-02
2;2;0.100836996412654;999.638384;0.35000000000002274;251.0;48.8088481701516;0.9698294991473377;0.883649997993544;-0.0883330456015869;0.5450341701516663;1000.0;311380;;0.796350836832534;2013-01-02;BRSTNCNTF0J3;2012-01-02
3;3;0.112512995990076;934.90856;3.0299999999999727;2261.0;48.8088481701516;6.9860905106961;5.44912562415769;-0.509443419054037;3.654105170151638;1000.0;17200;;21.2021471386646;2021-01-04;BRSTNCNTF0N5;2012-01-02
4;4;0.107991996297442;980.709441;0.0;757.0;48.8088481701516;2.7146066687769452;2.40921907063031;-0.236274388800439;1.6123771701516034;1000.0;38010;;4.19983803493053;2015-01-02;BRSTNCNTF0O3;2012-01-02
5;0;0.105737996617413;990.8455869999999;0.9900000000000091;503.0;0.0;1.8685826607168947;1.68110436390278;-0.166571484025951;-0.3211090000002059;1000.0;72425;;2.23189853364712;2014-01-02;BRSTNCNTF071;2012-01-03
6;1;0.110642996158121;962.8062199999999;2.1000000000000227;1257.0;0.0;4.246394164125398;3.63770808130665;-0.35024079672263;-0.047853000000145585;1000.0;56219;;9.15357048253794;2017-01-02;BRSTNCNTF0G9;2012-01-03
7;2;0.101027996477508;999.851489;0.34999999999990905;250.0;0.0;0.9658612451790839;0.879890823392556;-0.0879760149926483;0.2131050000000414;1000.0;0;;0.791258109254604;2013-01-02;BRSTNCNTF0J3;2012-01-03
8;3;0.11265499611318;934.5813609999999;3.0499999999999545;2260.0;0.0;6.9821222567278465;5.4437543340854;-0.508763133449918;-0.3271990000000642;1000.0;24995;;21.1699213893578;2021-01-04;BRSTNCNTF0N5;2012-01-03
9;4;0.108409996137156;980.122772;2.354381999999987;756.0;0.0;2.7106384148086917;2.40455448103691;-0.235675860337892;-0.5866689999999153;1000.0;0;;4.18605320540267;2015-01-02;BRSTNCNTF0O3;2012-01-03
