;index;yield;price;bidask spread;du;coupon;duration;modified duration;dv01;pnl;vna;volume;open interest;convexity;maturity;bond code;reference date
0;0;0.06679008500018943;968.935322;0.22349700000006578;123.0;0.0;0.4880952380952381;0.4575363490957465;-0.04433231297377915;0.18551759051604222;1000.0;262893;;0.3191150992723813;2018-07-02;BRSTNCLTN756;2018-01-02
1;1;0.06756314770473501;937.442082;1.0400000000000773;249.0;0.0;0.9880952380952381;0.9255614047877124;-0.0867660210323038;-8.719446213945048e-07;1000.0;1297798;;0.8618245384250632;2019-01-02;BRSTNCLTN764;2018-01-02
2;2;0.0905;771.9175498483388;2.5399999999999636;753.0;0.0;2.988095238095238;2.7401149210500515;-0.21151427961598301;0.9001541615994029;1000.0;0;;5.010471886788415;2021-01-04;BRSTNCLTN772;2018-01-02
3;3;0.07275797308123644;901.5163460000001;1.3774700000000166;372.0;0.0;1.4761904761904763;1.376070401381192;-0.12405499600919256;1.6186477069902594;1000.0;0;;1.5881552537901644;2019-07-01;BRSTNCLTN798;2018-01-02
4;4;0.06851011254449776;984.346369;0.09709099999997761;60.0;0.0;0.23809523809523808;0.22282918641745333;-0.02193411005572443;0.3336590000000115;1000.0;2686574;;0.12909739817948407;2018-04-02;BRSTNCLTN7A9;2018-01-02
5;5;0.07913939060666449;859.2260380000001;1.8999999999999773;502.0;0.0;1.992063492063492;1.8459742489868374;-0.1586109140206986;2.4299577810653545;1000.0;320607;;2.559109701991166;2020-01-02;BRSTNCLTN7B7;2018-01-02
6;6;0.0993;624.0719434307161;3.3999999999999773;1255.0;0.0;4.98015873015873;4.530300206371695;-0.2827233254114958;1.9286988320776572;1000.0;0;;12.322347770434172;2023-01-02;BRSTNCLTN7D3;2018-01-02
7;7;0.06711062723193834;952.9427289999999;0.10819500000002336;187.0;0.0;0.7420634920634921;0.6953950961844725;-0.06626717006912486;-3.61657271241711e-07;1000.0;743490;;0.5676179986810804;2018-10-01;BRSTNCLTN7E1;2018-01-02
8;8;0.08459068091904323;817.589016;3.093674999999962;625.0;0.0;2.4801587301587302;2.286723303629277;-0.18695998556785298;3.6286440000000084;1000.0;184219;;3.668738891783899;2020-07-01;BRSTNCLTN7F8;2018-01-02
9;9;0.07015528840382464;919.974436;0.20111999999994623;310.0;0.0;1.2301587301587302;1.1495142400326737;-0.10575237146480276;-1.5340572190325474e-07;1000.0;44760;;1.1977697284273205;2019-04-01;BRSTNCLTN7G6;2018-01-02
10;10;0.0763804544465964;879.914329;2.994234000000006;438.0;0.0;1.7380952380952381;1.614759220606048;-0.14208497760961336;-8.370388968614861e-07;1000.0;471350;;2.0538112192718443;2019-10-01;BRSTNCLTN7H4;2018-01-02
11;11;0.09150496792899399;737.590587;10.945377000000008;876.0;0.0;3.4761904761904763;3.184768459637983;-0.23490552376034657;4.836933000000045;1000.0;1636009;;6.530263464657664;2021-07-01;BRSTNCLTN7I2;2018-01-02
12;0;0.06643352151325728;969.340815;0.32390799999996034;122.0;0.0;0.48412698412698413;0.4539682755437069;-0.04400499781996814;0.40549299999997857;1000.0;206175;;0.3158877270586216;2018-07-02;BRSTNCLTN756;2018-01-03
13;1;0.0671936881780782;938.004793;1.0299999999999727;248.0;0.0;0.9841269841269841;0.9221634306555231;-0.08649937178842038;0.562710999999922;1000.0;1939453;;0.8572433413959788;2019-01-02;BRSTNCLTN764;2018-01-03
14;2;0.0887;775.9990258150444;2.5499999999999545;752.0;0.0;2.984126984126984;2.741000337513077;-0.2127013591668856;4.081475966705625;1000.0;0;;5.015382246789212;2021-01-04;BRSTNCLTN772;2018-01-03
15;3;0.07259203898418065;901.9730279999999;1.2371560000000272;371.0;0.0;1.4722222222222223;1.3725835984544847;-0.12380333844811275;0.4566819999997733;1000.0;0;;1.5818370452437096;2019-07-01;BRSTNCLTN798;2018-01-03
16;4;0.06806147169316296;984.70206;0.1537900000000718;59.0;0.0;0.23412698412698413;0.21920740638501102;-0.02158539846345775;0.3556909999999789;1000.0;1122715;;0.12664524438790511;2018-04-02;BRSTNCLTN7A9;2018-01-03
17;5;0.0791136604023117;859.5265109999999;1.8999999999999773;501.0;0.0;1.9880952380952381;1.842340936794775;-0.15835408774756843;0.3004729999997835;1000.0;90298;;2.550746206815612;2020-01-02;BRSTNCLTN7B7;2018-01-03
18;6;0.0974;629.7037666238895;3.419999999999959;1254.0;0.0;4.976190476190476;4.534527759528802;-0.2855409210035873;5.631823193173318;1000.0;0;;12.34700250754809;2023-01-02;BRSTNCLTN7D3;2018-01-03
